timestamp,speaker,text
00:43:11,Irving,I know. And it broke my heart when they took it down.
00:43:14,Burt,It’s better here. It’s calming.
00:43:20,Irving,I’m Irving. Macrodata Refinement. Are you a department head?
00:43:25,Burt,"Well, Optics and Design. A two-person department, so, barely."
00:43:30,Irving,"So, this is your work?"
00:43:32,Burt,We don’t paint them. We do hang them.
00:43:35,Irving,I loved that you did the Ambrose cycle in the team-building space last quarter. I’d never seen it.
00:43:43,Burt,"Well, it’s rare to meet a sophisticate. Most people only think of O&D when new handbook totes come in."
00:43:51,Irving,"Well, I love those too."
00:43:53,Burt,"Yeah? There’s new ones coming next month. Best design yet, in my view."
00:44:01,Irving,"Wow! Well, that’s all I’ll be thinking about until then."
00:44:06,Ms. Casey,Irving?
00:44:45,Ms. Casey,"All right, Irving. What I’d like to do is share with you some facts about your Outie. Because your Outie is an exemplary person, these facts should be very pleasing. Just relax your body and be open to the facts. Try to enjoy each equally. These facts are not to be shared outside this room. But for now, they’re yours to enjoy."
00:45:23,Ms. Casey,Your Outie is generous. Your Outie is fond of music and owns many records. Your Outie is a friend to children and to the elderly and the insane. Your Outie is strong and helped someone lift a heavy object. Your Outie attends many dances and is popular among the other attendees. Your Outie likes films and owns a machine that can play them. Your Outie is splendid and can swim gracefully and well.
00:46:10,Ms. Casey,"I’m sorry. Please try to enjoy each fact equally, and not show preference for any over the others. That’s ten points off. You have 90 points remaining."
00:46:22,Irving,"Points?
Ms. Casey: Please don’t speak."
00:46:32,Ms. Casey,Your Outie won a game two weeks ago. Your Outie values water. A photo of your Outie with a trophy was once in a newspaper. Your Outie has no fear of muggers or knaves. Your Outie likes the sound of radar. Your Outie is skilled at kissing and lovemaking.
00:47:05,Ms. Casey,I’m sorry. Please don’t respond to any specific fact. That’s ten points off.
00:47:11,Irving,"I was just…
Ms. Casey: Please don’t speak further,"
00:47:14,Ms. Casey,or all remaining points will be deducted and the wellness session will end.
00:47:35,Irving,Okay.
00:47:57,Helly,"Is it just the elevators?
Dylan: What?"
00:47:59,Helly,With the code detectors. Or is it the stairwells too?
00:48:01,Dylan,Jesus. Stairwells too. Why?
00:48:03,Helly,"If no one accepts the resignations, what makes you think they’re being delivered at all?"
00:48:07,Dylan,You gotta let the info-smuggling notion go.
00:48:10,Helly,"Okay, but how good are the scanners? Like, what if you wrote the letters funky, like one of those robot tests?"
00:48:14,Irving,"Hi, kids. What’s for dinner?
Dylan: Nope!"
00:48:16,Helly,How was Wellness?
00:48:18,Irving,Great. Very restorative. I met the O&D department head.
00:48:22,Dylan,"Burt? I’ve met that guy. He’s a fuck. You didn’t tell him where we are, did you?"
00:48:26,Irving,Burt’s not a fuck. And no.
00:48:28,Dylan,I’m asking for the safety of this department.
00:48:30,Dylan,"I don’t need to tell you…
Irving: That’s a myth."
00:48:32,Irving,And don’t pretend you care about this department. You just want your waffle party.
00:48:35,Dylan,Beg-fucking-pardon. We’re supposed to like the perks. “And all in Lumon’s care shall revel in the bounty of the incentives spur.”
00:48:42,Irving,"Don’t pervert a handbook passage to me, okay?"
00:48:45,Irving,"Don’t do it.
Helly: Hey, guys?"
00:48:47,Irving,"Lumon has been good to us, and it is feckless to…"
00:48:48,Helly,Guys!
00:48:58,Helly,That.
00:49:00,Dylan,Yep.
00:49:02,Helly,Why is… Why is it…
00:49:03,Dylan,You okay. Just fence off the bad data like I showed you.
00:49:06,Irving,Can you see the perimeter?
00:49:17,Dylan,And bin it.
00:49:31,Dylan,Boom. Fucking refined.
00:49:33,Irving,"All right, Helly. Hip, hip."
00:49:36,Helly,They were scary. The numbers were scary.
00:49:56,Mark,Here’s the couch. I’ll find you a sleeping bag. And you can use the shower if you want.
00:50:05,Petey,What are you trying to say?
00:50:11,Petey,"Thanks for doing this, Mark."
00:50:13,Mark,"Well, I, you know, figured my work self would be pissed if I let you sleep in a greenhouse."
00:50:24,Mark,Light’s on the left.
00:50:53,Mark,You okay in there?
00:50:54,Petey,"Yeah! Yeah, I’m good."
00:52:09,Mark,"Petey, are you okay?"
